app_id,name,genres,tags,short_description,price,total_reviews,positive_ratio,release_date,developer,publisher,platforms,header_image
100071,RPG Adventure #419,"[""RPG""]","[""Boss Rush"", ""Dark Fantasy"", ""Difficult"", ""Atmospheric"", ""Action"", ""Souls-like""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",14.99,3836,0.95,2010-01-01,Amplitude Studios,Amplitude Studios,"[""Linux"", ""Windows"", ""Mac""]",
100072,RPG Adventure #243,"[""RPG""]","[""Isometric"", ""Party-Based"", ""Turn-Based Strategy"", ""Strategy"", ""Fantasy"", ""Multiplayer"", ""Tactical RPG""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Haemimont Games.",49.99,473,0.72,2014-01-01,Haemimont Games,Haemimont Games,"[""Mac"", ""Windows"", ""Linux""]",
100073,RPG Adventure #291,"[""RPG""]","[""Survival"", ""Exploration"", ""Non-linear"", ""Singleplayer"", ""Open World"", ""Crafting""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by CD Projekt Red.",59.99,1032,0.89,2021-01-01,CD Projekt Red,CD Projekt Red,"[""Linux"", ""Mac""]",
100074,RPG Adventure #358,"[""RPG""]","[""Isometric"", ""RPG"", ""Pixel Graphics"", ""Co-op"", ""Retro"", ""Classic RPG"", ""Party-Based RPG""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Piranha Bytes.",9.99,208,0.98,2019-01-01,Piranha Bytes,Piranha Bytes,"[""Windows"", ""Linux"", ""Mac""]",
100075,RPG Adventure #359,"[""RPG""]","[""Isometric"", ""Narrative"", ""RPG"", ""Singleplayer"", ""Party-Based RPG"", ""Choices Matter""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by inXile Entertainment.",9.99,83,0.88,2006-01-01,inXile Entertainment,inXile Entertainment,"[""Linux"", ""Windows""]",
100076,RPG Adventure #138,"[""RPG""]","[""Cyberpunk"", ""Magic"", ""Turn-Based"", ""Visual Novel"", ""Story Rich"", ""Hand-drawn""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Supergiant Games.",39.99,3588,0.86,2004-01-01,Supergiant Games,Supergiant Games,"[""Windows""]",
100077,RPG Adventure #285,"[""RPG""]","[""Pixel Graphics"", ""Dark Fantasy"", ""Atmospheric"", ""Multiplayer"", ""Action"", ""Singleplayer"", ""Souls-like""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Supergiant Games.",19.99,958,0.63,2024-01-01,Supergiant Games,Supergiant Games,"[""Linux"", ""Windows"", ""Mac""]",
100078,RPG Adventure #164,"[""RPG""]","[""Cyberpunk"", ""Survival"", ""Sandbox"", ""Exploration"", ""Non-linear"", ""Open World"", ""Crafting"", ""Moody"", ""Story Rich""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Grinding Gear Games.",39.99,5871,0.85,2005-01-01,Grinding Gear Games,Grinding Gear Games,"[""Mac""]",
100079,RPG Adventure #78,"[""RPG""]","[""Linear"", ""Anime"", ""Magic"", ""Co-op"", ""Visual Novel"", ""Dark""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Troika Games.",59.99,739,0.76,2004-01-01,Troika Games,Troika Games,"[""Windows"", ""Mac""]",
100080,Neverwinter Nights 2,"[""RPG""]","[""Boss Rush"", ""Dark Fantasy"", ""Atmospheric"", ""Difficult"", ""Multiplayer"", ""Action"", ""Dark"", ""Souls-like"", ""Story Rich""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by BioWare.",14.99,2085,0.74,2000-01-01,BioWare,BioWare,"[""Windows"", ""Linux""]",
100081,Dragon Age: Origins,"[""RPG""]","[""Boss Rush"", ""Dark Fantasy"", ""Atmospheric"", ""Fantasy"", ""Action"", ""Dark"", ""Souls-like"", ""Hand-drawn""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by FromSoftware.",19.99,5393,0.85,2006-01-01,FromSoftware,FromSoftware,"[""Mac""]",
100082,RPG Adventure #393,"[""RPG""]","[""Isometric"", ""RPG"", ""Fantasy"", ""Multiplayer"", ""Classic RPG"", ""Party-Based RPG"", ""Dark""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Piranha Bytes.",49.99,8497,0.94,2002-01-01,Piranha Bytes,Piranha Bytes,"[""Linux""]",
100083,RPG Adventure #197,"[""RPG""]","[""Co-op"", ""Dungeon Crawler"", ""Roguelite"", ""Perma-death"", ""Procedural Generation"", ""Story Rich"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by FromSoftware.",29.99,1384,0.99,2007-01-01,FromSoftware,FromSoftware,"[""Linux"", ""Windows"", ""Mac""]",
100084,RPG Adventure #347,"[""RPG""]","[""Pixel Graphics"", ""Dungeon Crawler"", ""Fantasy"", ""Singleplayer"", ""Roguelite"", ""Perma-death"", ""Story Rich"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by inXile Entertainment.",0.0,488,0.61,2011-01-01,inXile Entertainment,inXile Entertainment,"[""Linux""]",
100085,RPG Adventure #376,"[""RPG""]","[""Cyberpunk"", ""Story Rich"", ""Anime"", ""Pixel Graphics"", ""Magic"", ""Turn-Based"", ""Visual Novel"", ""JRPG""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Troika Games.",49.99,2147,0.92,2020-01-01,Troika Games,Troika Games,"[""Windows""]",
100086,RPG Adventure #296,"[""RPG""]","[""Loot"", ""Hack and Slash"", ""Fantasy"", ""Action"", ""Singleplayer""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",19.99,6472,0.85,2016-01-01,Amplitude Studios,Amplitude Studios,"[""Mac"", ""Linux""]",
100087,RPG Adventure #40,"[""RPG""]","[""Crafting"", ""Sandbox"", ""Exploration"", ""Non-linear"", ""Singleplayer"", ""Survival"", ""Dark"", ""Story Rich""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",39.99,439,0.93,2023-01-01,Amplitude Studios,Amplitude Studios,"[""Linux"", ""Mac""]",
100088,RPG Adventure #377,"[""RPG""]","[""Anime"", ""JRPG"", ""Magic"", ""Visual Novel"", ""Dark"", ""Story Rich"", ""Hand-drawn""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Grinding Gear Games.",19.99,881,0.81,2010-01-01,Grinding Gear Games,Grinding Gear Games,"[""Windows""]",
100089,Dragon's Dogma 2,"[""RPG""]","[""Cyberpunk"", ""Crafting"", ""Atmospheric"", ""Fantasy"", ""Exploration"", ""Singleplayer"", ""Open World"", ""Survival""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Supergiant Games.",39.99,46,0.88,2008-01-01,Supergiant Games,Supergiant Games,"[""Windows"", ""Mac"", ""Linux""]",
100090,RPG Adventure #28,"[""RPG""]","[""Sandbox"", ""Multiplayer"", ""Non-linear"", ""Survival"", ""Dark""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Owlcat Games.",29.99,534,0.8,2011-01-01,Owlcat Games,Owlcat Games,"[""Mac"", ""Windows""]",
100091,RPG Adventure #135,"[""RPG""]","[""Dungeon Crawler"", ""Perma-death"", ""Procedural Generation"", ""Roguelike"", ""Hand-drawn""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",59.99,5886,0.63,2011-01-01,Larian Studios,Larian Studios,"[""Linux"", ""Mac""]",
100092,RPG Adventure #213,"[""RPG""]","[""Cyberpunk"", ""Co-op"", ""Turn-Based"", ""Atmospheric"", ""Visual Novel"", ""Story Rich""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Obsidian Entertainment.",19.99,5277,0.87,2022-01-01,Obsidian Entertainment,Obsidian Entertainment,"[""Windows"", ""Mac""]",
100093,RPG Adventure #158,"[""RPG""]","[""Linear"", ""Pixel Graphics"", ""Turn-Based"", ""Singleplayer"", ""Visual Novel"", ""Dark""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Grinding Gear Games.",59.99,1354,0.67,2009-01-01,Grinding Gear Games,Grinding Gear Games,"[""Windows"", ""Mac""]",
100094,RPG Adventure #133,"[""RPG""]","[""Cyberpunk"", ""Difficult"", ""Atmospheric"", ""Action"", ""Souls-like""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by FromSoftware.",29.99,1968,0.87,2017-01-01,FromSoftware,FromSoftware,"[""Linux"", ""Mac"", ""Windows""]",
100095,RPG Adventure #46,"[""RPG""]","[""Dungeon Crawler"", ""Hand-drawn"", ""Retro"", ""Roguelite"", ""Perma-death"", ""Procedural Generation"", ""Moody"", ""Story Rich"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by CD Projekt Red.",9.99,9459,0.93,2010-01-01,CD Projekt Red,CD Projekt Red,"[""Windows"", ""Linux"", ""Mac""]",
100096,RPG Adventure #51,"[""RPG""]","[""Isometric"", ""Cyberpunk"", ""Moody"", ""RPG"", ""Fantasy"", ""Party-Based RPG"", ""Choices Matter"", ""Dark""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Larian Studios.",19.99,5359,0.68,2005-01-01,Larian Studios,Larian Studios,"[""Linux""]",
100097,RPG Adventure #370,"[""RPG""]","[""Isometric"", ""Narrative"", ""RPG"", ""Pixel Graphics"", ""Co-op"", ""Magic"", ""Choices Matter""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Supergiant Games.",59.99,2292,0.8,2002-01-01,Supergiant Games,Supergiant Games,"[""Mac"", ""Windows"", ""Linux""]",
100098,RPG Adventure #345,"[""RPG""]","[""Fantasy"", ""Story Rich"", ""Anime"", ""JRPG""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Fatshark.",19.99,1540,0.89,2020-01-01,Fatshark,Fatshark,"[""Mac""]",
100099,RPG Adventure #106,"[""RPG""]","[""Party-Based"", ""Turn-Based Strategy"", ""Isometric"", ""Strategy"", ""Pixel Graphics"", ""Atmospheric"", ""Multiplayer"", ""Tactical RPG""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Piranha Bytes.",19.99,4986,0.75,2014-01-01,Piranha Bytes,Piranha Bytes,"[""Mac""]",
100100,RPG Adventure #181,"[""RPG""]","[""Loot"", ""Third Person"", ""Action"", ""Singleplayer"", ""Magic"", ""Action RPG"", ""Hand-drawn""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Tactical Adventures.",29.99,7919,0.99,2023-01-01,Tactical Adventures,Tactical Adventures,"[""Linux"", ""Windows""]",
100101,RPG Adventure #313,"[""RPG""]","[""Boss Rush"", ""Dark Fantasy"", ""Co-op"", ""Atmospheric"", ""Difficult"", ""Action"", ""Souls-like""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Troika Games.",14.99,3391,0.79,2004-01-01,Troika Games,Troika Games,"[""Windows""]",
100102,RPG Adventure #188,"[""RPG""]","[""Magic"", ""Sandbox"", ""Atmospheric"", ""Multiplayer"", ""Non-linear"", ""Exploration"", ""Open World"", ""Crafting""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Grinding Gear Games.",49.99,1086,0.66,2015-01-01,Grinding Gear Games,Grinding Gear Games,"[""Linux"", ""Windows""]",
100103,RPG Adventure #304,"[""RPG""]","[""Loot"", ""Hack and Slash"", ""Third Person"", ""Fantasy"", ""Action"", ""Action RPG""]","An epic action rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by inXile Entertainment.",49.99,123,0.9,2019-01-01,inXile Entertainment,inXile Entertainment,"[""Mac"", ""Linux"", ""Windows""]",
100104,RPG Adventure #36,"[""RPG""]","[""Cyberpunk"", ""Dungeon Crawler"", ""Singleplayer"", ""Roguelite"", ""Perma-death"", ""Procedural Generation"", ""Story Rich""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by FromSoftware.",39.99,5184,0.77,2001-01-01,FromSoftware,FromSoftware,"[""Mac"", ""Windows"", ""Linux""]",
100105,RPG Adventure #274,"[""RPG""]","[""Cyberpunk"", ""Pixel Graphics"", ""Dungeon Crawler"", ""Hand-drawn"", ""Roguelite"", ""Perma-death"", ""Procedural Generation"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by CD Projekt Red.",9.99,17004,0.87,2003-01-01,CD Projekt Red,CD Projekt Red,"[""Linux"", ""Mac""]",
100106,RPG Adventure #122,"[""RPG""]","[""Dungeon Crawler"", ""Fantasy"", ""Roguelite"", ""Perma-death"", ""Procedural Generation"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by FromSoftware.",9.99,16568,0.73,2022-01-01,FromSoftware,FromSoftware,"[""Linux"", ""Mac""]",
100107,RPG Adventure #344,"[""RPG""]","[""Cyberpunk"", ""Anime"", ""JRPG"", ""Co-op"", ""Turn-Based"", ""Retro"", ""Story Rich"", ""Hand-drawn""]","An epic jrpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by BioWare.",59.99,2431,0.87,2016-01-01,BioWare,BioWare,"[""Linux"", ""Mac"", ""Windows""]",
100108,RPG Adventure #104,"[""RPG""]","[""Cyberpunk"", ""Boss Rush"", ""Pixel Graphics"", ""Dark Fantasy"", ""Difficult"", ""Atmospheric"", ""Action"", ""Retro"", ""Souls-like""]","An epic soulslike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by FromSoftware.",49.99,9523,0.67,2008-01-01,FromSoftware,FromSoftware,"[""Mac"", ""Windows"", ""Linux""]",
100109,RPG Adventure #264,"[""RPG""]","[""Fantasy"", ""Perma-death"", ""Procedural Generation"", ""Roguelike"", ""Hand-drawn""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Haemimont Games.",4.99,4068,0.72,2006-01-01,Haemimont Games,Haemimont Games,"[""Linux""]",
100110,Enderal: Forgotten Stories,"[""RPG""]","[""Cyberpunk"", ""Survival"", ""Magic"", ""Sandbox"", ""Fantasy"", ""Exploration"", ""Non-linear"", ""Retro"", ""Open World"", ""Crafting""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Grinding Gear Games.",14.99,13756,0.86,2017-01-01,Grinding Gear Games,Grinding Gear Games,"[""Mac"", ""Linux""]",
100111,RPG Adventure #343,"[""RPG""]","[""Pixel Graphics"", ""Dungeon Crawler"", ""Singleplayer"", ""Roguelite"", ""Perma-death"", ""Procedural Generation"", ""Moody"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Owlcat Games.",19.99,511,0.99,2019-01-01,Owlcat Games,Owlcat Games,"[""Windows"", ""Mac""]",
100112,RPG Adventure #20,"[""RPG""]","[""Cyberpunk"", ""Atmospheric"", ""Exploration"", ""Non-linear"", ""Singleplayer"", ""Open World"", ""Survival"", ""Moody""]","An epic open world set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Amplitude Studios.",19.99,4772,0.91,2009-01-01,Amplitude Studios,Amplitude Studios,"[""Mac""]",
100113,RPG Adventure #57,"[""RPG""]","[""Isometric"", ""RPG"", ""Co-op"", ""Classic RPG"", ""Party-Based RPG"", ""Choices Matter""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Haemimont Games.",4.99,6750,0.79,2011-01-01,Haemimont Games,Haemimont Games,"[""Mac"", ""Linux""]",
100114,RPG Adventure #299,"[""RPG""]","[""Narrative"", ""RPG"", ""Classic RPG"", ""Party-Based RPG"", ""Choices Matter"", ""Dark"", ""Hand-drawn""]","An epic crpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Haemimont Games.",14.99,5970,0.66,2007-01-01,Haemimont Games,Haemimont Games,"[""Mac""]",
100115,RPG Adventure #440,"[""RPG""]","[""Atmospheric"", ""Dungeon Crawler"", ""Retro"", ""Perma-death"", ""Procedural Generation"", ""Dark"", ""Roguelike""]","An epic roguelike set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Fatshark.",9.99,1737,0.95,2000-01-01,Fatshark,Fatshark,"[""Windows"", ""Linux"", ""Mac""]",
100116,RPG Adventure #379,"[""RPG""]","[""Party-Based"", ""Turn-Based Strategy"", ""Isometric"", ""Strategy"", ""Cyberpunk"", ""Tactical RPG""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by CD Projekt Red.",14.99,8286,0.82,2017-01-01,CD Projekt Red,CD Projekt Red,"[""Mac"", ""Windows"", ""Linux""]",
100117,RPG Adventure #109,"[""RPG""]","[""Party-Based"", ""Turn-Based Strategy"", ""Isometric"", ""Cyberpunk"", ""Co-op"", ""Fantasy""]","An epic tactical rpg set in a dark fantasy world. Explore vast lands, fight powerful enemies and uncover ancient mysteries. Developed by Supergiant Games.",4.99,12223,0.81,2010-01-01,Supergiant Games,Supergiant Games,"[""Linux"", ""Mac""]",
